timestamp_ms,x,y,event_type,button,dx,dy
695748370,1979,1451,move,,0,0
695748378,1980,1451,move,,0,0
695748386,1981,1451,move,,0,0
695748450,1982,1450,move,,0,0
695749026,1983,1450,move,,0,0
695749034,1983,1450,move,,0,0
695749042,1985,1452,move,,0,0
695749050,1988,1456,move,,0,0
695749058,1990,1459,move,,0,0
695749066,1992,1464,move,,0,0
695749074,1994,1467,move,,0,0
695749082,1996,1472,move,,0,0
695749090,1998,1477,move,,0,0
695749098,2001,1482,move,,0,0
695749106,2002,1486,move,,0,0
695749114,2003,1490,move,,0,0
695749122,2004,1494,move,,0,0
695749130,2005,1497,move,,0,0
695749138,2006,1502,move,,0,0
695749146,2009,1509,move,,0,0
695749154,2010,1515,move,,0,0
695749162,2011,1520,move,,0,0
695749170,2011,1524,move,,0,0
695749178,2011,1529,move,,0,0
695749186,2011,1533,move,,0,0
695749194,2011,1537,move,,0,0
695749202,2011,1539,move,,0,0
695749210,2010,1541,move,,0,0
695749218,2010,1542,move,,0,0
695749226,2009,1542,move,,0,0
695749234,2008,1543,move,,0,0
695749242,2007,1544,move,,0,0
695749250,2006,1545,move,,0,0
695749259,2004,1545,move,,0,0
695749266,2002,1545,move,,0,0
695749274,2002,1545,move,,0,0
695749282,2000,1546,move,,0,0
695749290,1999,1546,move,,0,0
695749298,1997,1546,move,,0,0
